id|tituloPincipal|tituloOriginal|anoLancamento|tempoMinutos|genero|notaMedia|numeroVotos|generoArtista|personagem|nomeArtista|anoNascimento|anoFalecimento|profissao|titulosMaisConhecidos
tt0003102|Love Everlasting|Ma l'amor mio non muore...|1914|90|Drama|6.2|140|actor|Moise Sthar|Gian Paolo Rosmino|1888|1982|actor,director,writer|tt1053805,tt0033080,tt0026286,tt0035332
tt0003102|Love Everlasting|Ma l'amor mio non muore...|1914|90|Drama|6.2|140|actress|Granduchess of Wallenstein|Maria Caserini|\N|1969|actress|tt0185496,tt0188942,tt0216566,tt0000609
tt0003102|Love Everlasting|Ma l'amor mio non muore...|1914|90|Drama|6.2|140|actor|Granduke of Wallenstein|Dante Cappelli|\N|\N|actor,director|tt0130684,tt0923008,tt0160116,tt0001112
tt0003102|Love Everlasting|Ma l'amor mio non muore...|1914|90|Drama|6.2|140|actress|Elsa Holbein|Lyda Borelli|1884|1959|actress|tt0008252,tt0005951,tt0004384,tt0173845
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actor|Sigismond Modzel|Albert Hendrickx|\N|\N|actor|tt0003131
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actor|Monsieur Modzel|Fernand Crommelynck|1886|1970|writer,actor|tt0272729,tt0255867,tt0151117,tt0188432
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actor|\N|Maurice Auzat|1890|1966|actor|tt0194389,tt0003131,tt0256759
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actor|Adolphe Hardeff|Baert|\N|\N|actor|tt0003131
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actress|Liza Modzel|Suzanne Berni|\N|\N|actress|tt0003131
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actress|Madame Modzel|Nadia D'Angely|\N|\N|actress|tt0257435,tt0258984,tt0003131,tt0461198
tt0003131|War Is Hell|Maudite soit la guerre|1914|50|Drama,War|6.7|166|actor|Lieutenant Maxime|Henri Goidsen|\N|\N|actor|tt0003131,tt0003960,tt0259120,tt0257863
tt0003159|Les Misérables, Part 2: Fantine|Les misérables - Époque 2: Fantine|1913|300|Drama|6.1|50|actress|Fantine Thénardier|Maria Ventura|1890|1954|actress|tt0003159,tt0001790,tt1829708,tt0434447
tt0003159|Les Misérables, Part 2: Fantine|Les misérables - Époque 2: Fantine|1913|300|Drama|6.1|50|actress|Éponine Thénardier|Mistinguett|1875|1956|actress,soundtrack,writer|tt0422758,tt0321656,tt0028184,tt0450188
tt0003159|Les Misérables, Part 2: Fantine|Les misérables - Époque 2: Fantine|1913|300|Drama|6.1|50|actor|Jean Valjean|Henry Krauss|1866|1935|actor,director,writer|tt0194471,tt1829708,tt0001790,tt0205952
tt0003159|Les Misérables, Part 2: Fantine|Les misérables - Époque 2: Fantine|1913|300|Drama|6.1|50|actor|Javert|Henri Étiévant|1870|1953|actor,director|tt0455885,tt0431026,tt0141634,tt0135652
tt0003159|Les Misérables, Part 2: Fantine|Les misérables - Époque 2: Fantine|1913|300|Drama|6.1|50|actress|Cosette|Maria Fromet|1902|1967|actress|tt0003159,tt1829708,tt0434193,tt0001790
tt0003165|Fantômas: The Dead Man Who Killed|Le mort qui tue|1913|90|Crime,Drama,Mystery|6.9|1252|actor|Fantômasle banquier Nanteuil|René Navarre|1877|1968|actor,director,producer|tt0192699,tt0003930,tt0003165,tt0002844
tt0003165|Fantômas: The Dead Man Who Killed|Le mort qui tue|1913|90|Crime,Drama,Mystery|6.9|1252|actor|Inspector Juve|Edmund Breon|1882|1953|actor|tt0036855,tt0037469,tt0038494,tt0025748
tt0003165|Fantômas: The Dead Man Who Killed|Le mort qui tue|1913|90|Crime,Drama,Mystery|6.9|1252|actor|Jérôme Fandor|Georges Melchior|1889|1944|actor|tt0003165,tt0487614,tt0010969,tt0002844
tt0003165|Fantômas: The Dead Man Who Killed|Le mort qui tue|1913|90|Crime,Drama,Mystery|6.9|1252|actor|Jacques Dollon|André Luguet|1892|1979|actor,writer,director|tt0134324,tt0179087,tt0200136,tt0023074
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actor|John Howard Payne|Henry B. Walthall|1878|1936|actor,assistant_director|tt0018097,tt0022753,tt0007478,tt0008198
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actor|James Smith - Mary's Father|Spottiswoode Aitken|1867|1933|actor,writer|tt0006359,tt0004972,tt0011859,tt0013402
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actress|Apple Pie Mary Smith|Mae Marsh|1894|1968|actress|tt0041503,tt0004972,tt0006826,tt0006864
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actress|The Worldly Woman|Fay Tincher|1884|1983|actress,writer|tt0444809,tt0005209,tt0248701,tt0248381
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actress|Payne's Mother|Josephine Crowell|1859|1932|actress|tt0006864,tt0004972,tt0007787,tt0019130
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actress|Payne's Sweetheart|Lillian Gish|1893|1993|actress,writer,soundtrack|tt0038499,tt0019585,tt0094315,tt0048424
tt0003167|Home, Sweet Home|Home, Sweet Home|1914|55|Drama|5.7|262|actress|Sister of Payne's Sweetheart|Dorothy Gish|1898|1968|actress,director,writer|tt0008864,tt0006933,tt0011406,tt0006745
tt0003241|One Hundred Years of Mormonism|One Hundred Years of Mormonism|1913|90|Drama,History|5.0|20|actor|\N|Frank Young|1889|1951|cinematographer,actor,visual_effects|tt0033435,tt0003301,tt0014064,tt0032304
tt0003301|The Prisoner of Zenda|The Prisoner of Zenda|1913|55|Adventure|6.0|48|actor|Colonel Sapt|Frazer Coulter|1848|1937|actor|tt0017286,tt0014120,tt0014096,tt0003301
tt0003301|The Prisoner of Zenda|The Prisoner of Zenda|1913|55|Adventure|6.0|48|actor|Michael Duke of Strelsau|David Torrence|1864|1951|actor,soundtrack|tt0025973,tt0021281,tt0024968,tt0026752
tt0003301|The Prisoner of Zenda|The Prisoner of Zenda|1913|55|Adventure|6.0|48|actress|Princess Flavia|Beatrice Beckley|1884|1969|actress|tt0010693,tt0003301
tt0003301|The Prisoner of Zenda|The Prisoner of Zenda|1913|55|Adventure|6.0|48|actor|Rudolf RassendyllKing Rudolf of Ruritania|James K. Hackett|1869|1926|actor,director|tt0008849,tt0201645,tt0003301,tt0004776
tt0003309|Captive Souls|Rablélek|1914|99|\N|5.0|29|actress|Ágnes Kertay felesége|Sári Fedák|1879|1955|actress,writer,miscellaneous|tt0241744,tt0029197,tt0242006,tt0025319
tt0003309|Captive Souls|Rablélek|1914|99|\N|5.0|29|actor|John Bull hipnotizõr|Márton Rátkai|1881|1951|actor|tt0032562,tt0008047,tt7164442,tt0029099
tt0003309|Captive Souls|Rablélek|1914|99|\N|5.0|29|actress|Rita táncosnõ|Lili Hajnóczy|\N|\N|actress|tt0002996,tt0003309
tt0003309|Captive Souls|Rablélek|1914|99|\N|5.0|29|actor|Mihunka cirkuszigazgató|Alfréd Deésy|1877|1961|director,actor,writer|tt0242014,tt0241401,tt0242181,tt0008952
tt0003309|Captive Souls|Rablélek|1914|99|\N|5.0|29|actor|Kertay kovácsmester|Elemér Thury|1874|1944|actor|tt0864746,tt0002555,tt0240464,tt0241781
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actress|Tony's Sister|Gladys Brockwell|1894|1929|actress|tt0016711,tt0013450,tt0018379,tt0019096
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actress|Tony's Mother|Billie Brockwell|1875|1949|actress,writer|tt0163049,tt0003316,tt0004835,tt0020099
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actress|The Child|Alice Danzinger|\N|\N|actress|tt0003316
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actor|John (Jack) Gordon|Jesse Robinson|1890|\N|actor|tt0382669,tt0375208,tt0215815,tt0003316
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actor|Jones|Maurice Cytron|1884|1930|actor,assistant_director|tt0003316,tt0005980,tt0006396,tt0005884
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actress|Inez|Mary Ryan|1885|1948|actress|tt0006104,tt0003316,tt0159395,tt0135451
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actor|Tony|Romaine Fielding|1868|1927|actor,director,writer|tt0159395,tt0005233,tt0215815,tt0374709
tt0003316|The Rattlesnake|The Rattlesnake|1913|56|Western|6.8|17|actor|Inez's Father|Al Jacoby|\N|\N|actor|tt0003316,tt0374576
tt0003330|The Life of Richard Wagner|Richard Wagner|1913|110|Biography,Drama,History|6.3|115|actor|Ludwig II.|Ernst Reicher|1885|1936|actor,producer,director|tt0457299,tt0471728,tt0444637,tt0436792
tt0003330|The Life of Richard Wagner|Richard Wagner|1913|110|Biography,Drama,History|6.3|115|actor|Richard Wagner|Giuseppe Becce|1877|1973|composer,soundtrack,music_department|tt0020570,tt1202196,tt0010323,tt0003330
tt0003330|The Life of Richard Wagner|Richard Wagner|1913|110|Biography,Drama,History|6.3|115|actress|Cosima von Bülow|Olga Engl|1871|1946|actress|tt0210520,tt0442439,tt0025026,tt0461512
tt0003330|The Life of Richard Wagner|Richard Wagner|1913|110|Biography,Drama,History|6.3|115|actress|Minna Planer|Manny Ziener|1887|1972|actress|tt0003330,tt1121055,tt0033297,tt9202340
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|Robin Hood|William Russell|1884|1929|actor,director,producer|tt0012046,tt0012633,tt0003337,tt0163073
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|The Baron|Sidney Bracey|1877|1942|actor,director,soundtrack|tt0023236,tt0004336,tt0012556,tt0019379
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|Sheriff of Nottingham|John Webb Dillion|1877|1949|actor|tt0003337,tt0007271,tt0007839,tt0012329
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|Hardfast|David Thompson|1884|1957|actor,assistant_director,production_manager|tt0339218,tt0158993,tt0003337,tt0415738
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actress|Ellen|Mignon Anderson|1892|1983|actress|tt0247577,tt0233527,tt0005745,tt0003337
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|Alan-a-Dale|Harry Benham|1884|1969|actor|tt0004846,tt0003337,tt0007834,tt0008750
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actor|Friar Tuck|Ernest Redding|\N|\N|actor|tt0003337
tt0003337|Robin Hood|Robin Hood|1913|\N|Adventure|5.9|52|actress|Maid Marian|Gerda Holmes|1891|1943|actress|tt0160125,tt0006716,tt0003171,tt0003337
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Humphrey Van Weyden|Herbert Rawlinson|1885|1953|actor,producer|tt0009991,tt0028637,tt0014578,tt0015820
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actress|Maude Brewster|Viola Barry|1894|1964|actress|tt0003362,tt0361590,tt0361455,tt0004307
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Sailor|David Butler|1894|1979|director,actor,writer|tt0024910,tt0041599,tt0033283,tt0032015
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Johnson|Gordon Sackville|1872|1926|actor|tt0003362,tt0186289,tt0003765,tt0248853
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Wolf Larsen|Hobart Bosworth|1867|1943|actor,director,writer|tt0003362,tt0015624,tt0003731,tt0006280
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Minor Role|Joe Ray|1885|\N|actor|tt0006482,tt0005377,tt0011797,tt0003765
tt0003362|The Sea Wolf|The Sea Wolf|1913|70|Drama|5.8|26|actor|Mugridge|J. Charles Haydon|1876|1943|director,actor,writer|tt0007178,tt0008537,tt0011131,tt0004884
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actor|\N|George Paxton|1862|1914|actor|tt0002859,tt0419272,tt0003365,tt0401392
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actor|Dr. Chevrele|Fraunie Fraunholz|1876|1938|actor|tt0003404,tt0003365,tt0003957,tt0210835
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actress|Mrs. Dupont|Claire Whitney|1890|1969|actress|tt0007769,tt0003676,tt0004980,tt0008656
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actor|\N|John Scott|\N|\N|actor|tt0003365,tt0004760
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actress|The Little Girl|Ordean Stark|1905|\N|actress|tt0006037,tt0004063,tt0004591,tt0006203
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actress|\N|Mrs. Baker|\N|\N|actress|tt0003365
tt0003365|Shadows of the Moulin Rouge|Shadows of the Moulin Rouge|1913|60|Drama|4.7|22|actor|Mr. Dupont|Joseph Levering|1874|1943|director,actor,writer|tt0021792,tt0022351,tt0033139,tt0196726
tt0003379|Sixty Years a Queen|Sixty Years a Queen|1913|\N|Biography|3.7|14|actress|Queen Victoria (older)|Mrs. Henry Lytton|1864|1947|actress|tt0322038,tt0325407,tt0013163,tt0003379
tt0003379|Sixty Years a Queen|Sixty Years a Queen|1913|\N|Biography|3.7|14|actor|Archbishop of Canterbury|Fred Paul|1880|1967|actor,director,writer|tt0292481,tt0319112,tt0292468,tt0471376
tt0003379|Sixty Years a Queen|Sixty Years a Queen|1913|\N|Biography|3.7|14|actor|Prince Albert|Roy Travers|1875|1941|actor|tt0147862,tt0003379,tt0005562,tt0007062
tt0003379|Sixty Years a Queen|Sixty Years a Queen|1913|\N|Biography|3.7|14|actress|Queen Victoria (younger)|Blanche Forsythe|1872|1953|actress|tt0007330,tt0003379,tt0173947,tt0002820
tt0003386|Sodoms Ende|Sodoms Ende|1913|\N|Drama|7.7|15|actor|\N|Alfred Abel|1879|1937|actor,director,miscellaneous|tt0013086,tt0017136,tt0021128,tt0013496
tt0003386|Sodoms Ende|Sodoms Ende|1913|\N|Drama|7.7|15|actress|\N|Camilla Eibenschütz|\N|\N|actress|\N
tt0003386|Sodoms Ende|Sodoms Ende|1913|\N|Drama|7.7|15|actress|\N|Johanna Terwin|1884|1962|actress|tt0003386,tt0357014,tt0029437,tt0482898
tt0003419|The Student of Prague|Der Student von Prag|1913|85|Drama,Fantasy,Horror|6.4|2171|actor|Balduin a Student|Paul Wegener|1874|1948|actor,director,writer|tt0004026,tt0003419,tt0176776,tt0008431
tt0003419|The Student of Prague|Der Student von Prag|1913|85|Drama,Fantasy,Horror|6.4|2171|actress|Countess Margit von Schwarzenberg|Grete Berger|1883|1944|actress|tt0013086,tt0003390,tt0012494,tt0003419
tt0003419|The Student of Prague|Der Student von Prag|1913|85|Drama,Fantasy,Horror|6.4|2171|actor|Scapinelli an Old Sorcerer|John Gottowt|1881|1942|actor,director,writer|tt0339636,tt0013442,tt0009483,tt0003419
tt0003419|The Student of Prague|Der Student von Prag|1913|85|Drama,Fantasy,Horror|6.4|2171|actress|Lyduschka a Gypsy Girl|Lyda Salmonova|1889|1968|actress|tt0002833,tt0003419,tt0014291,tt0004026
tt0003431|Die Tangokönigin|Die Tangokönigin|1913|60|\N|5.6|14|actress|\N|Hanni Weisse|1892|1967|actress|tt0448986,tt0005231,tt0182051,tt0004121
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actress|Mrs. Slade|Marie Trado|\N|\N|actress|tt0003438
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actor|Simon Slade|Robert Lawrence|\N|\N|actor|tt0003438,tt0004945,tt0003605,tt0004126
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actress|Mrs. Fannie Morgan|Violet Horner|1892|1970|actress|tt0007036,tt0006568,tt0004215,tt0006101
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actor|Joe Morgan|Robert Vaughn|1877|\N|actor|tt0008735,tt0006213,tt0194889,tt0003438
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actor|Judge Hammond's Son|Jack Regan|\N|\N|actor|tt0003438,tt0002746,tt0880960,tt0399139
tt0003438|Ten Nights in a Barroom|Ten Nights in a Barroom|1913|\N|Drama|6.0|32|actress|Mary Morgan|Gladys Egan|1900|1985|actress|tt0000628,tt0000644,tt0000752,tt0000629
tt0003441|The Terrible Vengeance|Strashnaya mest|1913|\N|\N|6.0|16|actor|\N|Pavel Knorr|\N|\N|actor|tt0003214,tt0201403,tt0210917,tt22311228
tt0003441|The Terrible Vengeance|Strashnaya mest|1913|\N|\N|6.0|16|actor|Devil|Ivan Mozzhukhin|1889|1939|actor,writer,director|tt0209123,tt0194666,tt0015801,tt0191246
tt0003441|The Terrible Vengeance|Strashnaya mest|1913|\N|\N|6.0|16|actress|\N|Olga Obolenskaya|1886|1985|actress|tt2083145,tt0312455,tt0003214,tt0014458
tt0003441|The Terrible Vengeance|Strashnaya mest|1913|\N|\N|6.0|16|actor|\N|Viktor Tourjansky|1891|1976|director,writer,actor|tt0154617,tt0052703,tt0051587,tt0031388
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actress|Mrs. Crick|Maggie Weston|\N|1926|actress|tt0006699,tt0005960,tt0003442,tt0005352
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actor|Crick|James Gordon|1871|1941|actor,director,assistant_director|tt0011387,tt0014977,tt0011672,tt0003442
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actress|Joan Durbeyfield|Mary Barker|1848|1913|actress|tt0003442
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actor|John Durbeyfield|John Steppling|1870|1932|actor,director,writer|tt0002062,tt0013023,tt0003442,tt0010376
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actor|Angel Clare|Raymond Bond|1885|1972|actor|tt0138515,tt0003442,tt0040367,tt0043778
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actor|Alec D'Urberville|David Torrence|1864|1951|actor,soundtrack|tt0025973,tt0021281,tt0024968,tt0026752
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actress|Tess Durbeyfield|Minnie Maddern Fiske|1865|1932|actress|tt0006210,tt0003442
tt0003442|Tess of the D'Urbervilles|Tess of the D'Urbervilles|1913|\N|Drama,Romance|5.9|25|actress|Marian|Irma La Pierre|1886|1951|actress|tt0003442
tt0003471|Traffic in Souls|Traffic in Souls|1913|88|Crime,Drama|6.0|691|actress|Mary Barton|Jane Gail|1889|1963|actress|tt0005931,tt0006333,tt0162131,tt0003589
tt0003471|Traffic in Souls|Traffic in Souls|1913|88|Crime,Drama|6.0|691|actress|Lorna Barton|Ethel Grandin|1894|1988|actress|tt0006554,tt0013654,tt0012295,tt0012201
tt0003471|Traffic in Souls|Traffic in Souls|1913|88|Crime,Drama|6.0|691|actor|The Invalid Inventor - Mary's Father|William H. Turner|1861|1942|actor|tt0003471,tt0016237,tt0020078,tt0014930
tt0003471|Traffic in Souls|Traffic in Souls|1913|88|Crime,Drama|6.0|691|actor|Officer Burke - Officer 4434|Matt Moore|1888|1960|actor,director|tt0020726,tt0021416,tt0016473,tt0023369
tt0003489|The Last Days of Pompeii|Gli ultimi giorni di Pompei|1913|88|Adventure,Drama|6.2|579|actor|Glaucus|Ubaldo Stefani|\N|\N|actor|tt1080946,tt1070769,tt0003489,tt0004438
tt0003489|The Last Days of Pompeii|Gli ultimi giorni di Pompei|1913|88|Adventure,Drama|6.2|579|actress|Jone|Eugenia Tettoni Fior|\N|\N|actress|tt1179840,tt0189846,tt0003489,tt0196023
tt0003489|The Last Days of Pompeii|Gli ultimi giorni di Pompei|1913|88|Adventure,Drama|6.2|579|actor|Arbace|Antonio Grisanti|1859|1914|actor|tt0003489,tt0196023,tt0393584,tt0193375
tt0003489|The Last Days of Pompeii|Gli ultimi giorni di Pompei|1913|88|Adventure,Drama|6.2|579|actress|Nidia|Fernanda Negri Pouget|1889|1955|actress|tt0003489,tt0184691,tt0167871,tt0000630
tt0003502|A Venetian Night|Eine venezianische Nacht|1914|52|\N|5.3|35|actress|Marchesina dei Bisognosi|Maria Carmi|1880|1957|actress|tt0296756,tt0210348,tt0007547,tt0008758
tt0003502|A Venetian Night|Eine venezianische Nacht|1914|52|\N|5.3|35|actor|Hausknecht|Georg Hötzel|\N|\N|actor|tt0003502
tt0003502|A Venetian Night|Eine venezianische Nacht|1914|52|\N|5.3|35|actor|Mestre Mangiabene|Joseph Klein|1862|1927|actor,director|tt0010249,tt0008825,tt0286689,tt0010962
tt0003502|A Venetian Night|Eine venezianische Nacht|1914|52|\N|5.3|35|actor|Anselmus Aselmeyer|Alfred Abel|1879|1937|actor,director,miscellaneous|tt0013086,tt0017136,tt0021128,tt0013496
tt0003502|A Venetian Night|Eine venezianische Nacht|1914|52|\N|5.3|35|actor|Pipistrello|Ernst Matray|1891|1978|actor,miscellaneous,director|tt7358766,tt14504032,tt0497433,tt4968812
tt0003508|Victory|Victory|1913|\N|War|5.8|18|actor|Lieutenant Ward|Arthur Stuart Hull|1878|1951|actor|tt0013671,tt0012238,tt0035169,tt0014619
tt0003508|Victory|Victory|1913|\N|War|5.8|18|actor|General De La Monte|Jack Pratt|1878|1938|actor,director,writer|tt0003817,tt0156966,tt0005710,tt0157707
tt0003508|Victory|Victory|1913|\N|War|5.8|18|actor|Minister Gordon|Mr. McKinnon|\N|\N|actor|tt0003508
tt0003508|Victory|Victory|1913|\N|War|5.8|18|actress|Helen Gordon|Anna Lehr|1890|1974|actress|tt0014423,tt0011794,tt0010780,tt0157470
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|\N|William Wadsworth|1874|1950|actor|tt0168582,tt0008159,tt0006210,tt0002379
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actress|\N|May Abbey|1875|1952|actress|tt0002574,tt0002925,tt0444419,tt0003545
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|Captain Justin Bradford|Ben F. Wilson|1876|1930|actor,director,producer|tt0015738,tt0016237,tt0016438,tt0177375
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|Duke Leonardo de Ferrara|Richard Tucker|1884|1942|actor,soundtrack|tt0018037,tt0018578,tt0020446,tt0027623
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|\N|Harry Beaumont|1888|1966|director,actor,writer|tt0019729,tt0010371,tt0008932,tt0013282
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|\N|Harold M. Shaw|1877|1926|director,actor,writer|tt0327948,tt3832798,tt0344446,tt1672749
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actress|\N|Miriam Nesbitt|1873|1954|actress|tt0001576,tt1170019,tt0233485,tt0003127
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actor|\N|Marc McDermott|1871|1929|actor|tt0014972,tt0001576,tt0017449,tt0011002
tt0003545|Who Will Marry Mary?|Who Will Marry Mary?|1913|\N|Action,Adventure|5.2|29|actress|Mary Cuyler|Mary Fuller|1888|1973|actress,writer|tt0005720,tt0003127,tt0006837,tt0001257
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actress|Resolute Dame|Anna Müller-Lincke|1868|1935|actress,music_department,producer|tt14638262,tt0232997,tt0024251,tt0021816
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actress|Lolotte|Madge Lessing|1862|1935|actress|tt0003565,tt0447540,tt0446948,tt0446949
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actor|Jean Coletti|Hans Junkermann|1872|1943|actor|tt0012249,tt0014047,tt0021066,tt0129927
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actor|Alter Graf|Max Laurence|1852|1926|actor|tt0008854,tt0812355,tt0461512,tt0441315
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actor|Graf Edgar|Hans Stock|1867|1947|actor|tt0006111,tt0451808,tt6902324,tt8000006
tt0003565|Where Is Coletti?|Wo ist Coletti?|1913|86|Comedy,Crime|5.8|34|actor|Anton|Heinrich Peer|1867|1927|actor,director|tt3084100,tt0210520,tt0964526,tt6279132
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|James Long|Charles E. Graham|1865|1948|actor|tt0010446,tt0012524,tt0013223,tt0009408
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|John Walton|Glen White|1880|\N|actor,director|tt0007271,tt0005408,tt0007769,tt0007839
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|Arthur Borden|William Cavanaugh|1874|1936|actor,director|tt0002832,tt0013085,tt0003471,tt0003584
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|Frank Tyler|John Sharkey|\N|\N|actor|tt0003584,tt0159022,tt0131406,tt0016926
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|Joseph Fennell|Joseph Sullivan|\N|\N|actor,director,writer|tt0204052,tt0490631,tt0896754,tt0168548
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|Edward Jackson|Hector Dion|1881|1943|actor,writer|tt0429875,tt0000734,tt0006895,tt0339667
tt0003584|The $5, 000, 000 Counterfeiting Plot|The $5,000,000 Counterfeiting Plot|1914|\N|Crime,Thriller|6.8|26|actor|William Kendall|Cliff Saum|1882|1943|actor,assistant_director,director|tt0015930,tt0018878,tt0009249,tt0018486
